source_id,country,site,lat,long,area_type,insecticide_control,control_type,month_start,month_end,year_start,year_end,season_given,season_calc,species,assi,id_1,id_2,biology_sampling_1,biology_sampling_2,biology_sampling_3,biology_sampling_n,parity_n,parity_total,parity_percent,daily_survival_rate_percent,fecundity,gonotrophic_cycle_days,infection_sampling_1,infection_sampling_2,infection_sampling_3,infection_sampling_n,sr_dissection_n,sr_dissection_total,sr_dissection_percent,sr_csp_n,sr_csp_pf_n,sr_csp_pv_n,sr_csp_pv_210_n,sr_csp_pv_247_n,sr_csp_pm_n,sr_csp_po_n,sr_csp_total,sr_csp_percent,sr_csp_pf_percent,sr_csp_pv_percent,sr_csp_pv_210_percent,sr_csp_pv_247_percent,sr_csp_pm_percent,sr_csp_po_percent,oocyst_n,oocyst_total,oocyst_percent,eir,eir_period,ext_incubation_period_days,indoor_hbr_sampling,indoor_hbr,outdoor_hbr_sampling,outdoor_hbr,combined_hbr_sampling_1,combined_hbr_sampling_2,combined_hbr_sampling_3,combined_hbr_sampling_n,combined_hbr,hbr_unit,indoor_host_sampling,indoor_host_n,indoor_host_total,indoor_host,outdoor_host_sampling,outdoor_host_n,outdoor_host_total,outdoor_host,combined_host_sampling_1,combined_host_sampling_2,combined_host_sampling_3,combined_host_sampling_n,combined_host_n,combined_host_total,combined_host,host_unit,other_host_sampling_1,other_host_sampling_2,other_host_sampling_3,other_host_sampling_n,other_host_n,other_host_total,other_host,other_host_unit,indoor_number_sampling_nights_biting,indoor_biting_sampling,indoor_biting_n,indoor_biting_total,indoor_biting,outdoor_number_sampling_nights_biting,outdoor_biting_sampling,outdoor_biting_n,outdoor_biting_total,outdoor_biting,indoor_outdoor_biting_units,indoor_number_sampling_nights_biting_activity,indoor_1830_2130,indoor_2130_0030,indoor_0030_0330,indoor_0330_0630,outdoor_number_sampling_nights_biting_activity,outdoor_1830_2130,outdoor_2130_0030,outdoor_0030_0330,outdoor_0330_0630,combined_number_sampling_nights_biting_activity,combined_1830_2130,combined_2130_0030,combined_0030_0330,combined_0330_0630,indoor_resting_sampling,indoor_unfed,indoor_fed,indoor_gravid,indoor_total,outdoor_resting_sampling,outdoor_unfed,outdoor_fed,outdoor_gravid,outdoor_total,other_resting_sampling,other_unfed,other_fed,other_gravid,other_total,resting_unit,citation,pubmed_id
9069,India,"Koraput district (Laxmipur Community Health Centre, Keskapadi sub-centre)",18.8794,83.1684,polygon large,t,ITN,12,6,2016,2017,,,Anopheles culicifacies complex,,M,,MBI,MBO,HRI,t,,685,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBI,MBO,,,0.3,HBR (night),,,,,,,,,HRI,RO (ani-shelter),RO (pit),,,396,3,HBI (%) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RO (pit),,,,0.13,,,,,,Per man hour,"Sahu, S.S., Thankachy, S., Dash, S., Nallan, K., Swaminathan, S., Kasinathan, G. and Purushothaman, J. (2020). Evaluation of long-lasting indoor residual spraying of deltamethrin 62.5 SC-PE against malaria vectors in India. Malaria Journal, 19(1):19.",31937301
9069,India,"Koraput district (Laxmipur Community Health Centre, Kutinga sub-centre)",18.8794,83.1684,polygon large,t,ITN,12,6,2016,2017,,,Anopheles culicifacies complex,,M,,MBI,MBO,HRI,t,,511,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBI,MBO,,,0.1,HBR (night),,,,,,,,,HRI,RO (ani-shelter),RO (pit),,,183,0,HBI (%) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RO (pit),,,,0.09,,,,,,Per man hour,"Sahu, S.S., Thankachy, S., Dash, S., Nallan, K., Swaminathan, S., Kasinathan, G. and Purushothaman, J. (2020). Evaluation of long-lasting indoor residual spraying of deltamethrin 62.5 SC-PE against malaria vectors in India. Malaria Journal, 19(1):19.",31937301
9069,India,"Koraput district (Laxmipur Community Health Centre, Keskapadi sub-centre)",18.8794,83.1684,polygon large,t,combination,7,4,2017,2018,,,Anopheles culicifacies complex,,M,,MBI,MBO,HRI,t,,968,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBI,MBO,,,0,HBR (night),,,,,,,,,HRI,RO (ani-shelter),RO (pit),,,195,0,HBI (%) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RO (pit),,,,0.05,,,,,,Per man hour,"Sahu, S.S., Thankachy, S., Dash, S., Nallan, K., Swaminathan, S., Kasinathan, G. and Purushothaman, J. (2020). Evaluation of long-lasting indoor residual spraying of deltamethrin 62.5 SC-PE against malaria vectors in India. Malaria Journal, 19(1):19.",31937301
9069,India,"Koraput district (Laxmipur Community Health Centre, Kutinga sub-centre)",18.8794,83.1684,polygon large,t,combination,7,4,2017,2018,,,Anopheles culicifacies complex,,M,,MBI,MBO,HRI,t,,663,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBI,MBO,,,0,HBR (night),,,,,,,,,HRI,RO (ani-shelter),RO (pit),,,170,0,HBI (%) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RO (pit),,,,0.05,,,,,,Per man hour,"Sahu, S.S., Thankachy, S., Dash, S., Nallan, K., Swaminathan, S., Kasinathan, G. and Purushothaman, J. (2020). Evaluation of long-lasting indoor residual spraying of deltamethrin 62.5 SC-PE against malaria vectors in India. Malaria Journal, 19(1):19.",31937301
9070,India,Fort in Aligarh district,,,,,,6,11,2012,2012,,,Anopheles culicifacies complex,,M,,,,,,,,,,,,MBI,MBO,ILT,t,,,,4,,,,,,,103,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Saifi, M.A., Alyousif, M.S. and Amoudi, M.A. (2016). Anopheline species and their Plasmodium infection status in Aligarh, India. Saudi Journal of Biological Sciences, 23(5):649û53. ",27579016
9070,India,Fort in Aligarh district,,,,,,6,11,2012,2012,,,Anopheles stephensi,,M,,,,,,,,,,,,MBI,MBO,ILT,t,,,,1,,,,,,,50,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Saifi, M.A., Alyousif, M.S. and Amoudi, M.A. (2016). Anopheline species and their Plasmodium infection status in Aligarh, India. Saudi Journal of Biological Sciences, 23(5):649û53. ",27579016
9070,India,Fort in Aligarh district,,,,,,6,11,2012,2012,,,Anopheles subpictus complex,,M,,,,,,,,,,,,MBI,MBO,ILT,t,,,,0,,,,,,,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Saifi, M.A., Alyousif, M.S. and Amoudi, M.A. (2016). Anopheline species and their Plasmodium infection status in Aligarh, India. Saudi Journal of Biological Sciences, 23(5):649û53. ",27579016
9070,India,Fort in Aligarh district,,,,,,6,11,2012,2012,,,Anopheles annularis complex,,M,,,,,,,,,,,,MBI,MBO,ILT,t,,,,1,,,,,,,17,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Saifi, M.A., Alyousif, M.S. and Amoudi, M.A. (2016). Anopheline species and their Plasmodium infection status in Aligarh, India. Saudi Journal of Biological Sciences, 23(5):649û53. ",27579016
9070,India,Fort in Aligarh district,,,,,,6,11,2012,2012,,,Anopheles vagus complex,,M,,,,,,,,,,,,MBI,MBO,ILT,t,,,,0,,,,,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Saifi, M.A., Alyousif, M.S. and Amoudi, M.A. (2016). Anopheline species and their Plasmodium infection status in Aligarh, India. Saudi Journal of Biological Sciences, 23(5):649û53. ",27579016
9070,India,Fort in Aligarh district,,,,,,6,11,2012,2012,,,Anopheles lindesayi complex,,M,,,,,,,,,,,,MBI,MBO,ILT,t,,,,0,,,,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Saifi, M.A., Alyousif, M.S. and Amoudi, M.A. (2016). Anopheline species and their Plasmodium infection status in Aligarh, India. Saudi Journal of Biological Sciences, 23(5):649û53. ",27579016
9070,India,Fort in Aligarh district,,,,,,6,11,2012,2012,,,Anophes barbirostris complex,,M,,,,,,,,,,,,MBI,MBO,ILT,t,,,,0,,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Saifi, M.A., Alyousif, M.S. and Amoudi, M.A. (2016). Anopheline species and their Plasmodium infection status in Aligarh, India. Saudi Journal of Biological Sciences, 23(5):649û53. ",27579016
9070,India,Jalali in Aligarh district,,,,,,6,11,2012,2012,,,Anopheles culicifacies complex,,M,,,,,,,,,,,,MBI,MBO,ILT,t,,,,2,,,,,,,95,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Saifi, M.A., Alyousif, M.S. and Amoudi, M.A. (2016). Anopheline species and their Plasmodium infection status in Aligarh, India. Saudi Journal of Biological Sciences, 23(5):649û53. ",27579016
9070,India,Jalali in Aligarh district,,,,,,6,11,2012,2012,,,Anopheles stephensi,,M,,,,,,,,,,,,MBI,MBO,ILT,t,,,,2,,,,,,,60,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Saifi, M.A., Alyousif, M.S. and Amoudi, M.A. (2016). Anopheline species and their Plasmodium infection status in Aligarh, India. Saudi Journal of Biological Sciences, 23(5):649û53. ",27579016
9070,India,Jalali in Aligarh district,,,,,,6,11,2012,2012,,,Anopheles subpictus complex,,M,,,,,,,,,,,,MBI,MBO,ILT,t,,,,0,,,,,,,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Saifi, M.A., Alyousif, M.S. and Amoudi, M.A. (2016). Anopheline species and their Plasmodium infection status in Aligarh, India. Saudi Journal of Biological Sciences, 23(5):649û53. ",27579016
9070,India,Jalali in Aligarh district,,,,,,6,11,2012,2012,,,Anopheles annularis complex,,M,,,,,,,,,,,,MBI,MBO,ILT,t,,,,0,,,,,,,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Saifi, M.A., Alyousif, M.S. and Amoudi, M.A. (2016). Anopheline species and their Plasmodium infection status in Aligarh, India. Saudi Journal of Biological Sciences, 23(5):649û53. ",27579016
9070,India,Jalali in Aligarh district,,,,,,6,11,2012,2012,,,Anopheles vagus complex,,M,,,,,,,,,,,,MBI,MBO,ILT,t,,,,0,,,,,,,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Saifi, M.A., Alyousif, M.S. and Amoudi, M.A. (2016). Anopheline species and their Plasmodium infection status in Aligarh, India. Saudi Journal of Biological Sciences, 23(5):649û53. ",27579016
9070,India,Jalali in Aligarh district,,,,,,6,11,2012,2012,,,Anopheles lindesayi complex,,M,,,,,,,,,,,,MBI,MBO,ILT,t,,,,0,,,,,,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Saifi, M.A., Alyousif, M.S. and Amoudi, M.A. (2016). Anopheline species and their Plasmodium infection status in Aligarh, India. Saudi Journal of Biological Sciences, 23(5):649û53. ",27579016
9070,India,Jalali in Aligarh district,,,,,,6,11,2012,2012,,,Anophes barbirostris complex,,M,,,,,,,,,,,,MBI,MBO,ILT,t,,,,0,,,,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Saifi, M.A., Alyousif, M.S. and Amoudi, M.A. (2016). Anopheline species and their Plasmodium infection status in Aligarh, India. Saudi Journal of Biological Sciences, 23(5):649û53. ",27579016
9070,India,Tappal in Aligarh district,,,,,,6,11,2012,2012,,,Anopheles culicifacies complex,,M,,,,,,,,,,,,MBI,MBO,ILT,t,,,,1,,,,,,,90,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Saifi, M.A., Alyousif, M.S. and Amoudi, M.A. (2016). Anopheline species and their Plasmodium infection status in Aligarh, India. Saudi Journal of Biological Sciences, 23(5):649û53. ",27579016
9070,India,Tappal in Aligarh district,,,,,,6,11,2012,2012,,,Anopheles stephensi,,M,,,,,,,,,,,,MBI,MBO,ILT,t,,,,1,,,,,,,56,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Saifi, M.A., Alyousif, M.S. and Amoudi, M.A. (2016). Anopheline species and their Plasmodium infection status in Aligarh, India. Saudi Journal of Biological Sciences, 23(5):649û53. ",27579016
9070,India,Tappal in Aligarh district,,,,,,6,11,2012,2012,,,Anopheles subpictus complex,,M,,,,,,,,,,,,MBI,MBO,ILT,t,,,,0,,,,,,,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Saifi, M.A., Alyousif, M.S. and Amoudi, M.A. (2016). Anopheline species and their Plasmodium infection status in Aligarh, India. Saudi Journal of Biological Sciences, 23(5):649û53. ",27579016
9070,India,Tappal in Aligarh district,,,,,,6,11,2012,2012,,,Anopheles annularis complex,,M,,,,,,,,,,,,MBI,MBO,ILT,t,,,,1,,,,,,,49,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Saifi, M.A., Alyousif, M.S. and Amoudi, M.A. (2016). Anopheline species and their Plasmodium infection status in Aligarh, India. Saudi Journal of Biological Sciences, 23(5):649û53. ",27579016
9070,India,Tappal in Aligarh district,,,,,,6,11,2012,2012,,,Anopheles vagus complex,,M,,,,,,,,,,,,MBI,MBO,ILT,t,,,,0,,,,,,,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Saifi, M.A., Alyousif, M.S. and Amoudi, M.A. (2016). Anopheline species and their Plasmodium infection status in Aligarh, India. Saudi Journal of Biological Sciences, 23(5):649û53. ",27579016
9070,India,Tappal in Aligarh district,,,,,,6,11,2012,2012,,,Anopheles lindesayi complex,,M,,,,,,,,,,,,MBI,MBO,ILT,t,,,,0,,,,,,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Saifi, M.A., Alyousif, M.S. and Amoudi, M.A. (2016). Anopheline species and their Plasmodium infection status in Aligarh, India. Saudi Journal of Biological Sciences, 23(5):649û53. ",27579016
9070,India,Tappal in Aligarh district,,,,,,6,11,2012,2012,,,Anophes barbirostris complex,,M,,,,,,,,,,,,MBI,MBO,ILT,t,,,,0,,,,,,,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Saifi, M.A., Alyousif, M.S. and Amoudi, M.A. (2016). Anopheline species and their Plasmodium infection status in Aligarh, India. Saudi Journal of Biological Sciences, 23(5):649û53. ",27579016
9071,India,Sardasht-Chowkhun,26.35,57.9,polygon large,,,9,8,2016,2017,,,Anopheles moghulensis,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,2,,,,,,,,,,,count,"Sanei-Dehkordi, A., Soleimani-Ahmadi, M., Jaberhashemi, S.A. and Zare, M. (2019). Species composition, seasonal abundance and distribution of potential anopheline vectors in a malaria endemic area of Iran: Field assessment for malaria elimination. Malaria Journal, 18(1):1û9.",31046758
9071,India,Sardasht-Chowkhun,26.35,57.9,polygon large,,,9,8,2016,2017,,,Anopheles dthali,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,17,,,,,,,,,,,count,"Sanei-Dehkordi, A., Soleimani-Ahmadi, M., Jaberhashemi, S.A. and Zare, M. (2019). Species composition, seasonal abundance and distribution of potential anopheline vectors in a malaria endemic area of Iran: Field assessment for malaria elimination. Malaria Journal, 18(1):1û9.",31046758
9071,India,Sardasht-Chowkhun,26.35,57.9,polygon large,,,9,8,2016,2017,,,Anopheles culicifacies complex,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,45,,,,,,,,,,,count,"Sanei-Dehkordi, A., Soleimani-Ahmadi, M., Jaberhashemi, S.A. and Zare, M. (2019). Species composition, seasonal abundance and distribution of potential anopheline vectors in a malaria endemic area of Iran: Field assessment for malaria elimination. Malaria Journal, 18(1):1û9.",31046758
9071,India,Sardasht-Chowkhun,26.35,57.9,polygon large,,,9,8,2016,2017,,,Anopheles stephensi,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,16,,,,,,,,,,,count,"Sanei-Dehkordi, A., Soleimani-Ahmadi, M., Jaberhashemi, S.A. and Zare, M. (2019). Species composition, seasonal abundance and distribution of potential anopheline vectors in a malaria endemic area of Iran: Field assessment for malaria elimination. Malaria Journal, 18(1):1û9.",31046758
9071,India,Sardasht-Chowkhun,26.35,57.9,polygon large,,,9,8,2016,2017,,,Anopheles turkhudi,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,3,,,,,,,,,,,count,"Sanei-Dehkordi, A., Soleimani-Ahmadi, M., Jaberhashemi, S.A. and Zare, M. (2019). Species composition, seasonal abundance and distribution of potential anopheline vectors in a malaria endemic area of Iran: Field assessment for malaria elimination. Malaria Journal, 18(1):1û9.",31046758
9071,India,Sardasht-Chowkhun,26.35,57.9,polygon large,,,9,8,2016,2017,,,Anopheles superpictus,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,17,,,,,,,,,,,count,"Sanei-Dehkordi, A., Soleimani-Ahmadi, M., Jaberhashemi, S.A. and Zare, M. (2019). Species composition, seasonal abundance and distribution of potential anopheline vectors in a malaria endemic area of Iran: Field assessment for malaria elimination. Malaria Journal, 18(1):1û9.",31046758
9071,India,Sardasht-Chowkhun,26.35,57.9,polygon large,,,9,8,2016,2017,,,Anopheles fluviatilis complex,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,2,,,,,,,,,,,count,"Sanei-Dehkordi, A., Soleimani-Ahmadi, M., Jaberhashemi, S.A. and Zare, M. (2019). Species composition, seasonal abundance and distribution of potential anopheline vectors in a malaria endemic area of Iran: Field assessment for malaria elimination. Malaria Journal, 18(1):1û9.",31046758
9071,India,Sardasht-Chowkhun,26.35,57.9,polygon large,,,9,8,2016,2017,,,Anopheles sergentii complex,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,1,,,,,,,,,,,count,"Sanei-Dehkordi, A., Soleimani-Ahmadi, M., Jaberhashemi, S.A. and Zare, M. (2019). Species composition, seasonal abundance and distribution of potential anopheline vectors in a malaria endemic area of Iran: Field assessment for malaria elimination. Malaria Journal, 18(1):1û9.",31046758
9071,India,Biverch-Darangmadu,26.78,57.78,polygon large,,,9,8,2016,2017,,,Anopheles dthali,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,16,,,,,,,,,,,count,"Sanei-Dehkordi, A., Soleimani-Ahmadi, M., Jaberhashemi, S.A. and Zare, M. (2019). Species composition, seasonal abundance and distribution of potential anopheline vectors in a malaria endemic area of Iran: Field assessment for malaria elimination. Malaria Journal, 18(1):1û9.",31046758
9071,India,Biverch-Darangmadu,26.78,57.78,polygon large,,,9,8,2016,2017,,,Anopheles culicifacies complex,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,24,,,,,,,,,,,count,"Sanei-Dehkordi, A., Soleimani-Ahmadi, M., Jaberhashemi, S.A. and Zare, M. (2019). Species composition, seasonal abundance and distribution of potential anopheline vectors in a malaria endemic area of Iran: Field assessment for malaria elimination. Malaria Journal, 18(1):1û9.",31046758
9071,India,Biverch-Darangmadu,26.78,57.78,polygon large,,,9,8,2016,2017,,,Anopheles stephensi,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,9,,,,,,,,,,,count,"Sanei-Dehkordi, A., Soleimani-Ahmadi, M., Jaberhashemi, S.A. and Zare, M. (2019). Species composition, seasonal abundance and distribution of potential anopheline vectors in a malaria endemic area of Iran: Field assessment for malaria elimination. Malaria Journal, 18(1):1û9.",31046758
9071,India,Biverch-Darangmadu,26.78,57.78,polygon large,,,9,8,2016,2017,,,Anopheles superpictus,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,,,,4,,,,,,,,,,,count,"Sanei-Dehkordi, A., Soleimani-Ahmadi, M., Jaberhashemi, S.A. and Zare, M. (2019). Species composition, seasonal abundance and distribution of potential anopheline vectors in a malaria endemic area of Iran: Field assessment for malaria elimination. Malaria Journal, 18(1):1û9.",31046758
9072,India,Sonitpur district (deforested villages),26.7672,92.9642,polygon large,,,,,,,,,Anopheles culicifacies complex,,?,,,,,,,,,,,,?,,,,,,,12,11,10,,,,,35,,,,,,,,,,,4.8,day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Saxena, R., Nagpal, B.N., Singh, V.P., Srivastava, A., Dev, V., Sharma, M.C., Gupta, H.P., Tomar, A.S., Sharma, S. and Gupta, S.K. (2014). Impact of deforestation on known malaria vectors in Sonitpur district of Assam, India. Journal of vector borne diseases, 51(3):211û5. ",25253214
9073,India,Balaghat district (18 villages of Birsa and 12 villages of Baihar),22.8167,80.25,polygon large,t,Combination,1,12,2010,2012,,,Anopheles culicifacies complex,"The 25 sporozoite infected  Anopheles culicifacies s.l.  represented sibling species C, D and E",?,PCR/DNA,,,,,,,,,,,HRI,ILT,OLT,t,,,,25,11,14,7,7,,,3312,,44,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Singh, N., Chand, S.K., Bharti, P.K., Singh, M.P., Chand, G., Mishra, A.K., Shukla, M.M., Mahulia, M.M. and Sharma RK. (2013). Dynamics of Forest Malaria Transmission in Balaghat District, Madhya Pradesh, India. PLoS ONE, 8(9): e73730. doi:10.1371/journal.pone.0073730",24023900
9073,India,Balaghat district (18 villages of Birsa and 12 villages of Baihar),22.8167,80.25,polygon large,t,Combination,1,12,2010,2012,,,Anopheles fluviatilis complex,The two P. falciparum  sporozoite infected Anopheles fluviatilis s.l.  were species T and the one P. vivax (VK 247) sporozoite infected Anopheles fluviatilis s.l.  was  species S,?,PCR/DNA,,,,,,,,,,,HRI,ILT,OLT,t,,,,3,2,1,0,1,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Singh, N., Chand, S.K., Bharti, P.K., Singh, M.P., Chand, G., Mishra, A.K., Shukla, M.M., Mahulia, M.M. and Sharma RK. (2013). Dynamics of Forest Malaria Transmission in Balaghat District, Madhya Pradesh, India. PLoS ONE, 8(9): e73730. doi:10.1371/journal.pone.0073730",24023900
9074,India,"Jabalpur district (Primary Health Centre: Bargi, Sihora)",23.6833,79.9833,polygon large,f,,8,5,2006,2010,,,Anopheles culicifacies complex,"Out of 583 total An. culicifacies tested, proportion of species C was highest (59%) followed by D (24%), B (8.7%), E (6.7%) and A (1.5%)",M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBI,0.92,MB0,0.78,,,,,,HBR (night),,,,,,,,,,,,,,,,,,,,,,,,,441,MBI,,,,392,MBO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Singh, N., Mishra, A.K., Chand, S.K., Bharti, P.K., Singh, M.P., Nanda, N., Singh, O.P., Sodagiri, K. and Udhyakumar, V. (2015). Relative abundance and Plasmodium infection rates of malaria vectors in and around Jabalpur, a malaria endemic region in Madhya Pradesh state, central India. PLoS One, 10(5):1û17",25970291
