source_id,country,site,species,variable,value,pubmed_id,reference,
9005,Indonesia,,Anopheles subpictus,Chi,0.148,23876873,"Elyazar IR, Sinka ME, Gething PW, Tarmidzi SN, Surya A, Kusriastuti R, et al. The distribution and bionomics of anopheles malaria vector mosquitoes in Indonesia. Adv Parasitol. 2013",
9005,Indonesia,,Anopheles sundaicus,Chi,0.538,23876873,"Elyazar IR, Sinka ME, Gething PW, Tarmidzi SN, Surya A, Kusriastuti R, et al. The distribution and bionomics of anopheles malaria vector mosquitoes in Indonesia. Adv Parasitol. 2013",
9005,Indonesia,,Anopheles tessellatus,Chi,0.104,23876873,"Elyazar IR, Sinka ME, Gething PW, Tarmidzi SN, Surya A, Kusriastuti R, et al. The distribution and bionomics of anopheles malaria vector mosquitoes in Indonesia. Adv Parasitol. 2013",
9005,Indonesia,,Anopheles vagus,Chi,0.454,23876873,"Elyazar IR, Sinka ME, Gething PW, Tarmidzi SN, Surya A, Kusriastuti R, et al. The distribution and bionomics of anopheles malaria vector mosquitoes in Indonesia. Adv Parasitol. 2013",
9006,PNG,Madang,Anopheles farauti,Chi,0.071,NA,"Graves PM, Burkot TR, Saul AJ, Hayes RJ, Carter R. Estimation of Anopheline Survival Rate, Vectorial Capacity and Mosquito Infection Probability from Malaria Vector Infection- Rates in Villages Near Madang, Papua-New-Guinea. Journal Of Applied Ecology. 1990",
9006,PNG,Madang,Anopheles farauti,Chi,0.359,NA,"Graves PM, Burkot TR, Saul AJ, Hayes RJ, Carter R. Estimation of Anopheline Survival Rate, Vectorial Capacity and Mosquito Infection Probability from Malaria Vector Infection- Rates in Villages Near Madang, Papua-New-Guinea. Journal Of Applied Ecology. 1990",
9006,PNG,Madang,Anopheles farauti,Chi,0.651,NA,"Graves PM, Burkot TR, Saul AJ, Hayes RJ, Carter R. Estimation of Anopheline Survival Rate, Vectorial Capacity and Mosquito Infection Probability from Malaria Vector Infection- Rates in Villages Near Madang, Papua-New-Guinea. Journal Of Applied Ecology. 1990",
9006,PNG,Madang,Anopheles farauti,Chi,0.667,NA,"Graves PM, Burkot TR, Saul AJ, Hayes RJ, Carter R. Estimation of Anopheline Survival Rate, Vectorial Capacity and Mosquito Infection Probability from Malaria Vector Infection- Rates in Villages Near Madang, Papua-New-Guinea. Journal Of Applied Ecology. 1990",
9006,PNG,Madang,Anopheles koliensis,Chi,0.3864,NA,"Graves PM, Burkot TR, Saul AJ, Hayes RJ, Carter R. Estimation of Anopheline Survival Rate, Vectorial Capacity and Mosquito Infection Probability from Malaria Vector Infection- Rates in Villages Near Madang, Papua-New-Guinea. Journal Of Applied Ecology. 1990",
9006,PNG,Madang,Anopheles koliensis,Chi,0.598,NA,"Graves PM, Burkot TR, Saul AJ, Hayes RJ, Carter R. Estimation of Anopheline Survival Rate, Vectorial Capacity and Mosquito Infection Probability from Malaria Vector Infection- Rates in Villages Near Madang, Papua-New-Guinea. Journal Of Applied Ecology. 1990",
9006,PNG,Madang,Anopheles koliensis,Chi,0.808,NA,"Graves PM, Burkot TR, Saul AJ, Hayes RJ, Carter R. Estimation of Anopheline Survival Rate, Vectorial Capacity and Mosquito Infection Probability from Malaria Vector Infection- Rates in Villages Near Madang, Papua-New-Guinea. Journal Of Applied Ecology. 1990",
9006,PNG,Madang,Anopheles koliensis,Chi,0.861,NA,"Graves PM, Burkot TR, Saul AJ, Hayes RJ, Carter R. Estimation of Anopheline Survival Rate, Vectorial Capacity and Mosquito Infection Probability from Malaria Vector Infection- Rates in Villages Near Madang, Papua-New-Guinea. Journal Of Applied Ecology. 1990",
9006,PNG,Madang,Anopheles koliensis,Chi,0.875,NA,"Graves PM, Burkot TR, Saul AJ, Hayes RJ, Carter R. Estimation of Anopheline Survival Rate, Vectorial Capacity and Mosquito Infection Probability from Malaria Vector Infection- Rates in Villages Near Madang, Papua-New-Guinea. Journal Of Applied Ecology. 1990",
9006,PNG,Madang,Anopheles punctulatus,Chi,0.469,NA,"Graves PM, Burkot TR, Saul AJ, Hayes RJ, Carter R. Estimation of Anopheline Survival Rate, Vectorial Capacity and Mosquito Infection Probability from Malaria Vector Infection- Rates in Villages Near Madang, Papua-New-Guinea. Journal Of Applied Ecology. 1990",
9006,PNG,Madang,Anopheles punctulatus,Chi,0.714,NA,"Graves PM, Burkot TR, Saul AJ, Hayes RJ, Carter R. Estimation of Anopheline Survival Rate, Vectorial Capacity and Mosquito Infection Probability from Malaria Vector Infection- Rates in Villages Near Madang, Papua-New-Guinea. Journal Of Applied Ecology. 1990",
9006,PNG,Madang,Anopheles punctulatus,Chi,0.889,NA,"Graves PM, Burkot TR, Saul AJ, Hayes RJ, Carter R. Estimation of Anopheline Survival Rate, Vectorial Capacity and Mosquito Infection Probability from Malaria Vector Infection- Rates in Villages Near Madang, Papua-New-Guinea. Journal Of Applied Ecology. 1990",
9006,PNG,Madang,Anopheles punctulatus,Chi,0.985,NA,"Graves PM, Burkot TR, Saul AJ, Hayes RJ, Carter R. Estimation of Anopheline Survival Rate, Vectorial Capacity and Mosquito Infection Probability from Malaria Vector Infection- Rates in Villages Near Madang, Papua-New-Guinea. Journal Of Applied Ecology. 1990",
9006,PNG,Madang,Anopheles farauti,M,0.151,NA,"Graves PM, Burkot TR, Saul AJ, Hayes RJ, Carter R. Estimation of Anopheline Survival Rate, Vectorial Capacity and Mosquito Infection Probability from Malaria Vector Infection- Rates in Villages Near Madang, Papua-New-Guinea. Journal Of Applied Ecology. 1990",
9006,PNG,Madang,Anopheles koliensis,M,0.171,NA,"Graves PM, Burkot TR, Saul AJ, Hayes RJ, Carter R. Estimation of Anopheline Survival Rate, Vectorial Capacity and Mosquito Infection Probability from Malaria Vector Infection- Rates in Villages Near Madang, Papua-New-Guinea. Journal Of Applied Ecology. 1990",
9006,PNG,Madang,Anopheles punctulatus,M,0.294,NA,"Graves PM, Burkot TR, Saul AJ, Hayes RJ, Carter R. Estimation of Anopheline Survival Rate, Vectorial Capacity and Mosquito Infection Probability from Malaria Vector Infection- Rates in Villages Near Madang, Papua-New-Guinea. Journal Of Applied Ecology. 1990",
9006,PNG,Madang,Anopheles punctulatus,M,0.31,NA,"Graves PM, Burkot TR, Saul AJ, Hayes RJ, Carter R. Estimation of Anopheline Survival Rate, Vectorial Capacity and Mosquito Infection Probability from Malaria Vector Infection- Rates in Villages Near Madang, Papua-New-Guinea. Journal Of Applied Ecology. 1990",
9006,PNG,Madang,Anopheles punctulatus,M,0.34,NA,"Graves PM, Burkot TR, Saul AJ, Hayes RJ, Carter R. Estimation of Anopheline Survival Rate, Vectorial Capacity and Mosquito Infection Probability from Malaria Vector Infection- Rates in Villages Near Madang, Papua-New-Guinea. Journal Of Applied Ecology. 1990",
9007,India,3,Anopheles fluviatilis,proportion_indoor_resting,0.558,8549839,"Gunasekaran K, Jambulingam P, Das PK. Distribution of indoor-resting Anopheles fluviatilis in human dwellings and its implication on indoor residual spray. Indian J Malariol. 1995",
9008,Sri Lanka,,Anopheles aconitus,Chi,0.36,27118141,"Gunathilaka N, Denipitiya T, Hapugoda M, Abeyewickreme W, Wickremasinghe R. Determination of the foraging behaviour and blood meal source of malaria vector mosquitoes in Trincomalee District of Sri Lanka using a multiplex real time polymerase chain reaction assay. Malar J. 2016",
9008,Sri Lanka,,Anopheles annularis,Chi,0.07,27118141,"Gunathilaka N, Denipitiya T, Hapugoda M, Abeyewickreme W, Wickremasinghe R. Determination of the foraging behaviour and blood meal source of malaria vector mosquitoes in Trincomalee District of Sri Lanka using a multiplex real time polymerase chain reaction assay. Malar J. 2016",
9008,Sri Lanka,,Anopheles barbirostris,Chi,0.27,27118141,"Gunathilaka N, Denipitiya T, Hapugoda M, Abeyewickreme W, Wickremasinghe R. Determination of the foraging behaviour and blood meal source of malaria vector mosquitoes in Trincomalee District of Sri Lanka using a multiplex real time polymerase chain reaction assay. Malar J. 2016",
9008,Sri Lanka,,Anopheles barbumbrosus,Chi,0.04,27118141,"Gunathilaka N, Denipitiya T, Hapugoda M, Abeyewickreme W, Wickremasinghe R. Determination of the foraging behaviour and blood meal source of malaria vector mosquitoes in Trincomalee District of Sri Lanka using a multiplex real time polymerase chain reaction assay. Malar J. 2016",
9008,Sri Lanka,,Anopheles culicifacies,Chi,0.15,27118141,"Gunathilaka N, Denipitiya T, Hapugoda M, Abeyewickreme W, Wickremasinghe R. Determination of the foraging behaviour and blood meal source of malaria vector mosquitoes in Trincomalee District of Sri Lanka using a multiplex real time polymerase chain reaction assay. Malar J. 2016",
9008,Sri Lanka,,Anopheles nigerrimus,Chi,0,27118141,"Gunathilaka N, Denipitiya T, Hapugoda M, Abeyewickreme W, Wickremasinghe R. Determination of the foraging behaviour and blood meal source of malaria vector mosquitoes in Trincomalee District of Sri Lanka using a multiplex real time polymerase chain reaction assay. Malar J. 2016",
9008,Sri Lanka,,Anopheles pallidus,Chi,0,27118141,"Gunathilaka N, Denipitiya T, Hapugoda M, Abeyewickreme W, Wickremasinghe R. Determination of the foraging behaviour and blood meal source of malaria vector mosquitoes in Trincomalee District of Sri Lanka using a multiplex real time polymerase chain reaction assay. Malar J. 2016",
9008,Sri Lanka,,Anopheles peditaeniatus,Chi,0.08,27118141,"Gunathilaka N, Denipitiya T, Hapugoda M, Abeyewickreme W, Wickremasinghe R. Determination of the foraging behaviour and blood meal source of malaria vector mosquitoes in Trincomalee District of Sri Lanka using a multiplex real time polymerase chain reaction assay. Malar J. 2016",
9008,Sri Lanka,,Anopheles pseudojamesi,Chi,0.04,27118141,"Gunathilaka N, Denipitiya T, Hapugoda M, Abeyewickreme W, Wickremasinghe R. Determination of the foraging behaviour and blood meal source of malaria vector mosquitoes in Trincomalee District of Sri Lanka using a multiplex real time polymerase chain reaction assay. Malar J. 2016",
9008,Sri Lanka,,Anopheles subpictus,Chi,0.166,27118141,"Gunathilaka N, Denipitiya T, Hapugoda M, Abeyewickreme W, Wickremasinghe R. Determination of the foraging behaviour and blood meal source of malaria vector mosquitoes in Trincomalee District of Sri Lanka using a multiplex real time polymerase chain reaction assay. Malar J. 2016",
9008,Sri Lanka,,Anopheles vagus,Chi,0,27118141,"Gunathilaka N, Denipitiya T, Hapugoda M, Abeyewickreme W, Wickremasinghe R. Determination of the foraging behaviour and blood meal source of malaria vector mosquitoes in Trincomalee District of Sri Lanka using a multiplex real time polymerase chain reaction assay. Malar J. 2016",
9009,Thailand,,Anopheles balabacensis,proportion_indoor_resting,0.037,NA,"Ismail IAH, Notananda V, Schapens J. Studies of Malaria and Responses of Anopheles balabacensis and Anopheles minimus to DDT residual spraying in Thailand. Geneva",
9009,Thailand,,Anopheles minimus,proportion_indoor_resting,0.068,NA,"Ismail IAH, Notananda V, Schapens J. Studies of Malaria and Responses of Anopheles balabacensis and Anopheles minimus to DDT residual spraying in Thailand. Geneva",
9010,India,4,Anopheles culicifacies,gonotrophic_cycle,4,NA,"Mahmood F, Reisen WK. Duration of the gonotrophic cycles of Anopheles culifacies Giles and Anopheles stephensi Liston, with observations on reproductive activity and survivorship during winter in Punjab Province, Pakistan. Mosquito News. 1981",
9010,India,4,Anopheles stephensi,gonotrophic_cycle,4.69,NA,"Mahmood F, Reisen WK. Duration of the gonotrophic cycles of Anopheles culifacies Giles and Anopheles stephensi Liston, with observations on reproductive activity and survivorship during winter in Punjab Province, Pakistan. Mosquito News. 1981",
9011,Indonesia,Java,Anopheles aconitus,M,0.4,NA,"Ndoen E, Wild C, Dale P, Sipe N, Dale M. Mosquito Longevity, Vector Capacity, and Malaria Incidence in West Timor and Central Java, Indonesia. ISRN Public Health. 2012",
9011,Indonesia,W. Timor,Anopheles barbirostris,M,0.8,NA,"Ndoen E, Wild C, Dale P, Sipe N, Dale M. Mosquito Longevity, Vector Capacity, and Malaria Incidence in West Timor and Central Java, Indonesia. ISRN Public Health. 2012",
9011,Indonesia,W. Timor,Anopheles subpictus,M,0.88,NA,"Ndoen E, Wild C, Dale P, Sipe N, Dale M. Mosquito Longevity, Vector Capacity, and Malaria Incidence in West Timor and Central Java, Indonesia. ISRN Public Health. 2012",
9011,Indonesia,Java,Anopheles vagus,M,0.38,NA,"Ndoen E, Wild C, Dale P, Sipe N, Dale M. Mosquito Longevity, Vector Capacity, and Malaria Incidence in West Timor and Central Java, Indonesia. ISRN Public Health. 2012",
9011,Indonesia,W. Timor,Anopheles vagus,M,0.87,NA,"Ndoen E, Wild C, Dale P, Sipe N, Dale M. Mosquito Longevity, Vector Capacity, and Malaria Incidence in West Timor and Central Java, Indonesia. ISRN Public Health. 2012",
9012,India,5,Anopheles culicifacies,indoor_resting_by_biting,14.838,10480116,"Singh N, Mishra AK, Chand SK, Sharma VP. Population dynamics of Anopheles culicifacies and malaria in the tribal area of central India. J Am Mosq Control Assoc. 1999",
9012,India,5,Anopheles fluviatilis,indoor_resting_by_biting,10.429,10480116,"Singh N, Mishra AK, Chand SK, Sharma VP. Population dynamics of Anopheles culicifacies and malaria in the tribal area of central India. J Am Mosq Control Assoc. 1999",
9012,India,5,Anopheles subpictus,indoor_resting_by_biting,16.722,10480116,"Singh N, Mishra AK, Chand SK, Sharma VP. Population dynamics of Anopheles culicifacies and malaria in the tribal area of central India. J Am Mosq Control Assoc. 1999",
9012,India,5,Anopheles culicifacies,M,0.614,10480116,"Singh N, Mishra AK, Chand SK, Sharma VP. Population dynamics of Anopheles culicifacies and malaria in the tribal area of central India. J Am Mosq Control Assoc. 1999",
9013,Cambodia,Pailin,Anopheles aconitus,M,0.595,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Mondolkiri,Anopheles aconitus,M,0.667,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Pursat,Anopheles aconitus,M,0.758,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Pursat,Anopheles barbirostris,M,0.368,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Pailin,Anopheles barbirostris,M,0.5,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Koh Kong,Anopheles barbirostris,M,0.75,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Mondolkiri,Anopheles barbirostris,M,0.833,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Pursat,Anopheles dirus,M,0.182,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Pailin,Anopheles dirus,M,0.4,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Mondolkiri,Anopheles dirus,M,0.58,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Pursat,Anopheles jamesii,M,0.743,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Mondolkiri,Anopheles kochi,M,0.66,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Pursat,Anopheles kochi,M,0.717,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Pailin,Anopheles maculatus,M,0.526,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Pursat,Anopheles maculatus,M,0.55,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Mondolkiri,Anopheles maculatus,M,0.6,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Pailin,Anopheles minimus,M,0.68,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Pursat,Anopheles minimus,M,0.778,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Pailin,Anopheles philippinensis,M,0.5,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Mondolkiri,Anopheles philippinensis,M,0.613,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Koh Kong,Anopheles sinensis,M,0.247,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Koh Kong,Anopheles sundaicus,M,0.292,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Mondolkiri,Anopheles tessellatus,M,0.2,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Pursat,Anopheles tessellatus,M,0.25,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Pailin,Anopheles tessellatus,M,0.9,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,,Anopheles umbrosus,M,0,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Pailin,Anopheles vagus,M,0.417,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Pursat,Anopheles vagus,M,0.92,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Mondolkiri,Anopheles aconitus,sac_rate,0.83,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Pailin,Anopheles aconitus,sac_rate,0.48,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Pursat,Anopheles aconitus,sac_rate,0.32,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Mondolkiri,Anopheles barbirostris,sac_rate,0.2,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Koh Kong,Anopheles barbirostris,sac_rate,0,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Pailin,Anopheles barbirostris,sac_rate,0.14,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Pursat,Anopheles barbirostris,sac_rate,0.29,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Mondolkiri,Anopheles dirus,sac_rate,0.34,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Pailin,Anopheles dirus,sac_rate,0.5,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Pursat,Anopheles dirus,sac_rate,1,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Pursat,Anopheles jamesii,sac_rate,0.42,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Mondolkiri,Anopheles kochi,sac_rate,0.6,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Pursat,Anopheles kochi,sac_rate,0.74,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Mondolkiri,Anopheles maculatus,sac_rate,0.33,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Pailin,Anopheles maculatus,sac_rate,0.52,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Pursat,Anopheles maculatus,sac_rate,0.49,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Pailin,Anopheles minimus,sac_rate,0.6,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Pursat,Anopheles minimus,sac_rate,0.48,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Mondolkiri,Anopheles philippinensis,sac_rate,0.68,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Pailin,Anopheles philippinensis,sac_rate,0.5,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Koh Kong,Anopheles sinensis,sac_rate,0.16,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Koh Kong,Anopheles sundaicus,sac_rate,0.33,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Mondolkiri,Anopheles tessellatus,sac_rate,0,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
